,id,question,context,context_id,answer_start,answer_text
616,571ac8cc32177014007e9f00,How much money was recovered through the False Claims?,"Pharmaceutical fraud involves deceptions which bring financial gain to a pharmaceutical company. It affects individuals and public and private insurers. There are several different schemes used to defraud the health care system which are particular to the pharmaceutical industry. These include: Good Manufacturing Practice (GMP) Violations, Off Label Marketing, Best Price Fraud, CME Fraud, Medicaid Price Reporting, and Manufactured Compound Drugs. Of this amount $2.5 billion was recovered through False Claims Act cases in FY 2010. Examples of fraud cases include the GlaxoSmithKline $3 billion settlement, Pfizer $2.3 billion settlement and Merck & Co. $650 million settlement. Damages from fraud can be recovered by use of the False Claims Act, most commonly under the qui tam provisions which rewards an individual for being a ""whistleblower"", or relator (law).",8046,466,$2.5 billion
617,571ae4719499d21900609b8d,How much does it cost to develop a new drug?,"Drug discovery and development is very expensive; of all compounds investigated for use in humans only a small fraction are eventually approved in most nations by government appointed medical institutions or boards, who have to approve new drugs before they can be marketed in those countries. In 2010 18 NMEs (New Molecular Entities) were approved and three biologics by the FDA, or 21 in total, which is down from 26 in 2009 and 24 in 2008. On the other hand, there were only 18 approvals in total in 2007 and 22 back in 2006. Since 2001, the Center for Drug Evaluation and Research has averaged 22.9 approvals a year. This approval comes only after heavy investment in pre-clinical development and clinical trials, as well as a commitment to ongoing safety monitoring. Drugs which fail part-way through this process often incur large costs, while generating no revenue in return. If the cost of these failed drugs is taken into account, the cost of developing a successful new drug (new chemical entity, or NCE), has been estimated at about 1.3 billion USD(not including marketing expenses). Professors Light and Lexchin reported in 2012, however, that the rate of approval for new drugs has been a relatively stable average rate of 15 to 25 for decades.",8057,1038,about 1.3 billion
618,571ae94232177014007e9fda,Why was Mevastatin never marketed?,"In 1971, Akira Endo, a Japanese biochemist working for the pharmaceutical company Sankyo, identified mevastatin (ML-236B), a molecule produced by the fungus Penicillium citrinum, as an inhibitor of HMG-CoA reductase, a critical enzyme used by the body to produce cholesterol. Animal trials showed very good inhibitory effect as in clinical trials, however a long term study in dogs found toxic effects at higher doses and as a result mevastatin was believed to be too toxic for human use. Mevastatin was never marketed, because of its adverse effects of tumors, muscle deterioration, and sometimes death in laboratory dogs.",8059,535,"adverse effects of tumors, muscle deterioration, and sometimes death"
619,571aeca132177014007e9fee,How much did Pfizer settle the illegal marketing suit for?,"Every major company selling the antipsychotics — Bristol-Myers Squibb, Eli Lilly, Pfizer, AstraZeneca and Johnson & Johnson — has either settled recent government cases, under the False Claims Act, for hundreds of millions of dollars or is currently under investigation for possible health care fraud. Following charges of illegal marketing, two of the settlements set records last year for the largest criminal fines ever imposed on corporations. One involved Eli Lilly's antipsychotic Zyprexa, and the other involved Bextra. In the Bextra case, the government also charged Pfizer with illegally marketing another antipsychotic, Geodon; Pfizer settled that part of the claim for $301 million, without admitting any wrongdoing.",8060,680,$301 million
620,571aa20e10f8ca14003051fd,What group murdered Uthman ibn al-Affan?,"Early Muslim armies stayed in encampments away from cities because Umar feared that they might get attracted to wealth and luxury. In the process, they might turn away from the worship of God and start accumulating wealth and establishing dynasties. When Uthman ibn al-Affan became very old, Marwan I, a relative of Muawiyah I, slipped into the vacuum, became his secretary, slowly assumed more control and relaxed some of these restrictions. Marwan I had previously been excluded from positions of responsibility. In 656, Muhammad ibn Abi Bakr, the son of Abu Bakr, the adopted son of Ali ibn Abi Talib, and the great grandfather of Ja'far al-Sadiq, showed some Egyptians the house of Uthman ibn al-Affan. Later the Egyptians ended up killing Uthman ibn al-Affan.",8085,717,Egyptians
621,571aa6ba10f8ca1400305273,What is the meaning of the term Kurdus in English?,"The Diwan of Umar, assigning annuities to all Arabs and to the Muslim soldiers of other races, underwent a change in the hands of the Umayyads. The Umayyads meddled with the register and the recipients regarded pensions as the subsistence allowance even without being in active service. Hisham reformed it and paid only to those who participated in battle. On the pattern of the Byzantine system the Umayyads reformed their army organization in general and divided it into five corps: the centre, two wings, vanguards and rearguards, following the same formation while on march or on a battle field. Marwan II (740–50) abandoned the old division and introduced Kurdus (cohort), a small compact body. The Umayyad troops were divided into three divisions: infantry, cavalry and artillery. Arab troops were dressed and armed in Greek fashion. The Umayyad cavalry used plain and round saddles. The artillery used arradah (ballista), manjaniq (the mangonel) and dabbabah or kabsh (the battering ram). The heavy engines, siege machines and baggage were carried on camels behind the army.",8101,669,cohort
622,57240b550ba9f01400d97b4e,What Act did Disraeli push through Parliment in 1876?,"In the 1874 general election, Disraeli was returned to power. He passed the Public Worship Regulation Act 1874, which removed Catholic rituals from the Anglican liturgy and which Victoria strongly supported. She preferred short, simple services, and personally considered herself more aligned with the presbyterian Church of Scotland than the episcopal Church of England. He also pushed the Royal Titles Act 1876 through Parliament, so that Victoria took the title ""Empress of India"" from 1 May 1876. The new title was proclaimed at the Delhi Durbar of 1 January 1877.",8182,391,Royal Titles Act 1876
623,572503ad0ba9f01400d97c2f,Why was the Centre de Liasion et d'information des Puissances maconniques signataires de l'Appel de Strasbourg set up?,"The majority of Freemasonry considers the Liberal (Continental) strand to be Irregular, and thus withhold recognition. For the Continental lodges, however, having a different approach to Freemasonry was not a reason for severing masonic ties. In 1961, an umbrella organisation, Centre de Liaison et d'Information des Puissances maçonniques Signataires de l'Appel de Strasbourg (CLIPSAS) was set up, which today provides a forum for most of these Grand Lodges and Grand Orients worldwide. Included in the list of over 70 Grand Lodges and Grand Orients are representatives of all three of the above categories, including mixed and women's organisations. The United Grand Lodge of England does not communicate with any of these jurisdictions, and expects its allies to follow suit. This creates the distinction between Anglo-American and Continental Freemasonry.",8195,411,provides a forum for most of these Grand Lodges and Grand Orients worldwide
624,5725baec38643c19005acbf5,Where was the massacre of the Israeli athletes?,"Following the 1967 war and the ""three nos"" resolution of the Arab League, during the 1967–1970 War of Attrition Israel faced attacks from the Egyptians in the Sinai, and from Palestinian groups targeting Israelis in the occupied territories, in Israel proper, and around the world. Most important among the various Palestinian and Arab groups was the Palestinian Liberation Organization (PLO), established in 1964, which initially committed itself to ""armed struggle as the only way to liberate the homeland"". In the late 1960s and early 1970s, Palestinian groups launched a wave of attacks against Israeli and Jewish targets around the world, including a massacre of Israeli athletes at the 1972 Summer Olympics in Munich. The Israeli government responded with an assassination campaign against the organizers of the massacre, a bombing and a raid on the PLO headquarters in Lebanon.",8251,692,1972 Summer Olympics in Munich
625,5725bc2838643c19005acc17,When did Israel annex the Golan Heights?,"Meanwhile, Begin's government provided incentives for Israelis to settle in the occupied West Bank, increasing friction with the Palestinians in that area. The Basic Law: Jerusalem, the Capital of Israel, passed in 1980, was believed by some to reaffirm Israel's 1967 annexation of Jerusalem by government decree, and reignited international controversy over the status of the city. No Israeli legislation has defined the territory of Israel and no act specifically included East Jerusalem therein. The position of the majority of UN member states is reflected in numerous resolutions declaring that actions taken by Israel to settle its citizens in the West Bank, and impose its laws and administration on East Jerusalem, are illegal and have no validity. In 1981 Israel annexed the Golan Heights, although annexation was not recognized internationally.",8255,760,1981
626,5725c1ba89a1e219009abdfc,Where does the Jordan Rift Valley lie?,"The sovereign territory of Israel (according to the demarcation lines of the 1949 Armistice Agreements and excluding all territories captured by Israel during the 1967 Six-Day War) is approximately 20,770 square kilometers (8,019 sq mi) in area, of which two percent is water. However Israel is so narrow that the exclusive economic zone in the Mediterranean is double the land area of the country. The total area under Israeli law, including East Jerusalem and the Golan Heights, is 22,072 square kilometers (8,522 sq mi), and the total area under Israeli control, including the military-controlled and partially Palestinian-governed territory of the West Bank, is 27,799 square kilometers (10,733 sq mi). Despite its small size, Israel is home to a variety of geographic features, from the Negev desert in the south to the inland fertile Jezreel Valley, mountain ranges of the Galilee, Carmel and toward the Golan in the north. The Israeli Coastal Plain on the shores of the Mediterranean is home to 57 percent of the nation's population. East of the central highlands lies the Jordan Rift Valley, which forms a small part of the 6,500-kilometer (4,039 mi) Great Rift Valley.",8262,1041,East of the central highlands
627,5725c576271a42140099d179,What was Israel ranked among OECD countries?,"Education in Israel is highly valued in the national culture with its historical values dating back to Ancient Israel and was viewed as one fundamental blocks of ancient Israelite life. Israeli culture views higher education as the key to higher mobility and socioeconomic status in Israeli society. The emphasis of education within Israeli society goes to the gulf within the Jewish diaspora from the Renaissance and Enlightenment Movement all the way to the roots of Zionism in the 1880s. Jewish communities in the Levant were the first to introduce compulsory education for which the organized community, not less than the parents, was responsible for the education of the next generation of Jews. With contemporary Jewish culture's strong emphasis, promotion of scholarship and learning and the strong propensity to promote cultivation of intellectual pursuits as well as the nations high university educational attainment rate exemplifies how highly Israeli society values higher education. The Israeli education system has been praised for various reasons, including its high quality and its major role in spurring Israel's economic development and technological boom. Many international business leaders and organizations such as Microsoft founder Bill Gates have praised Israel for its high quality of education in helping spur Israel's economic development. In 2012, the country ranked second among OECD countries (tied with Japan and after Canada) for the percentage of 25- to 64-year-olds that have attained tertiary education with 46 percent compared with the OECD average of 32 percent. In addition, nearly twice as many Israelis aged 55–64 held a higher education degree compared to other OECD countries, with 47 percent holding an academic degree compared with the OECD average of 25%. In 2012, the country ranked third in the world in the number of academic degrees per capita (20 percent of the population).",8274,1395,second
628,5725c76638643c19005accd5,Who declared the annexation of the Golan Heights and East Jerusalem?,"Since Israel's capture of these territories, Israeli settlements and military installations have been built within each of them. Israel has applied civilian law to the Golan Heights and East Jerusalem and granted their inhabitants permanent residency status and the ability to apply for citizenship. The West Bank, outside of the Israeli settlements within the territory, has remained under direct military rule, and Palestinians in this area cannot become Israeli citizens. Israel withdrew its military forces and dismantled the Israeli settlements in the Gaza Strip as part of its disengagement from Gaza though it continues to maintain control of its airspace and waters. The UN Security Council has declared the annexation of the Golan Heights and East Jerusalem to be ""null and void"" and continues to view the territories as occupied. The International Court of Justice, principal judicial organ of the United Nations, asserted, in its 2004 advisory opinion on the legality of the construction of the Israeli West Bank barrier, that the lands captured by Israel in the Six-Day War, including East Jerusalem, are occupied territory.",8282,679,UN Security Council
629,5725b2e6b80e561500fa6f34,What mathematician advance Greek Science?,"The Hellenistic period covers the period of ancient Greek (Hellenic) history and Mediterranean history between the death of Alexander the Great in 323 BC and the emergence of the Roman Empire as signified by the Battle of Actium in 31 BC and the subsequent conquest of Ptolemaic Egypt the following year. At this time, Greek cultural influence and power was at its peak in Europe, Africa and Asia, experiencing prosperity and progress in the arts, exploration, literature, theatre, architecture, music, mathematics, philosophy, and science. For example, competitive public games took place, ideas in biology, and popular entertainment in theaters. It is often considered a period of transition, sometimes even of decadence or degeneration, compared to the enlightenment of the Greek Classical era. The Hellenistic period saw the rise of New Comedy, Alexandrian poetry, the Septuagint and the philosophies of Stoicism and Epicureanism. Greek Science was advanced by the works of the mathematician Euclid and the polymath Archimedes. The religious sphere expanded to include new gods such as the Greco-Egyptian Serapis, eastern deities such as Attis and Cybele and the Greek adoption of Buddhism.",8322,935,Greek Science
630,5725b56a38643c19005acba5,What is a common Attic-based dialect?,"After Alexander the Great's ventures in the Persian Empire, Hellenistic kingdoms were established throughout south-west Asia (Seleucid Empire, Kingdom of Pergamon), north-east Africa (Ptolemaic Kingdom) and South Asia (Greco-Bactrian Kingdom, Indo-Greek Kingdom). This resulted in the export of Greek culture and language to these new realms through Greco-Macedonian colonization, spanning as far as modern-day Pakistan. Equally, however, these new kingdoms were influenced by the indigenous cultures, adopting local practices where beneficial, necessary, or convenient. Hellenistic culture thus represents a fusion of the Ancient Greek world with that of the Near East, Middle East, and Southwest Asia, and a departure from earlier Greek attitudes towards ""barbarian"" cultures. The Hellenistic period was characterized by a new wave of Greek colonization (as distinguished from that occurring in the 8th–6th centuries BC) which established Greek cities and kingdoms in Asia and Africa. Those new cities were composed of Greek colonists who came from different parts of the Greek world, and not, as before, from a specific ""mother city"". The main cultural centers expanded from mainland Greece to Pergamon, Rhodes, and new Greek colonies such as Seleucia, Antioch, Alexandria and Ai-Khanoum. This mixture of Greek-speakers gave birth to a common Attic-based dialect, known as Koine Greek, which became the lingua franca through the Hellenistic world.",8323,1376,Koine Greek
631,5725fd47ec44d21400f3d7cd,Who tried to invade Egypt in the famous line-in-the-sand incident?,"Contrarily, having so firmly entrenched themselves into Greek affairs, the Romans now completely ignored the rapidly disintegrating Seleucid empire (perhaps because it posed no threat); and left the Ptolemaic kingdom to decline quietly, while acting as a protector of sorts, in as much as to stop other powers taking Egypt over (including the famous line-in-the-sand incident when the Seleucid Antiochus IV Epiphanes tried to invade Egypt). Eventually, instability in the near east resulting from the power vacuum left by the collapse of the Seleucid empire caused the Roman proconsul Pompey the Great to abolish the Seleucid rump state, absorbing much of Syria into the Roman republic. Famously, the end of Ptolemaic Egypt came as the final act in the republican civil war between the Roman triumvirs Mark Anthony and Augustus Caesar. After the defeat of Anthony and his lover, the last Ptolemaic monarch, Cleopatra VII at the Battle of Actium, Augustus invaded Egypt and took it as his own personal fiefdom. He thereby completed both the destruction of the Hellenistic kingdoms and the Roman republic, and ended (in hindsight) the Hellenistic era.",8386,394,Antiochus IV Epiphanes
632,5727dfba2ca10214002d987e,"In 1999, who uncovered information that exonerated death row inmate Anthony Porter only 2 days before his scheduled death?","Though government support for universities declined in the 1970s and 1980s, President Arnold R. Weber was able to stabilize university finances, leading to a revitalization of the campuses. As admissions to colleges and universities grew increasingly competitive in the 1990s and 2000s, President Henry S. Bienen's tenure saw a notable increase in the number and quality of undergraduate applicants, continued expansion of the facilities and faculty, and renewed athletic competitiveness. In 1999, Northwestern student journalists uncovered information exonerating Illinois death row inmate Anthony Porter two days before his scheduled execution, and the Innocence Project has since exonerated 10 more men. On January 11, 2003, in a speech at Northwestern School of Law's Lincoln Hall, then Governor of Illinois George Ryan announced that he would commute the sentences of more than 150 death row inmates.",8532,498,Northwestern student journalists
633,5727e2e12ca10214002d98a2,How did Northwestern create 84 additional acres in the 1960's?,"Northwestern's Evanston campus, where the undergraduate schools, the Graduate School, and the Kellogg School of Management are located, runs north-south from Lincoln Avenue to Clark Street west of Lake Michigan along Sheridan Road. North and South Campuses have noticeably different atmospheres, owing to the predominance of Science and Athletics in the one and Humanities and Arts in the other. North Campus is home to the fraternity quads, the Henry Crown Sports Pavilion and Norris Aquatics Center and other athletic facilities, the Technological Institute, Dearborn Observatory, and other science-related buildings including Patrick G. and Shirley W. Ryan Hall for Nanofabrication and Molecular Self-Assembly, and the Ford Motor Company Engineering Design Center. South Campus is home to the University's humanities buildings, Pick-Staiger Concert Hall and other music buildings, the Mary and Leigh Block Museum of Art, and the sorority quads. In the 1960s, the University created an additional 84 acres (34.0 ha) by means of a lakefill in Lake Michigan. Among some of the buildings located on these broad new acres are University Library, Norris University Center (the student union), and Pick-Staiger Concert Hall.",8534,1018,by means of a lakefill in Lake Michigan
634,572803c8ff5b5019007d9afa,What percentage of undergraduates were affiliated with a fraternity or sorority in Winter 2013?,"Northwestern has several housing options, including both traditional residence halls and residential colleges which gather together students who have a particular intellectual interest in common. Among the residential colleges are the Residential College of Cultural and Community Studies (CCS), Ayers College of Commerce and Industry, Jones Residential College (Arts), and Slivka Residential College (Science and Engineering). Dorms include 1835 Hinman, Bobb-McCulloch, Foster-Walker complex (commonly referred to as Plex), and several more. In Winter 2013, 39% of undergraduates were affiliated with a fraternity or sorority. Northwestern recognizes 21 fraternities and 18 sororities.",8554,559,39%
635,572813642ca10214002d9d5e,Who founded the Amsterdam based comedy theater Boom Chicago?,"Northwestern's School of Communication has been especially fruitful in the number of actors, actresses, playwrights, and film and television writers and directors it has produced. Alumni who have made their mark on film and television include Ann-Margret, Warren Beatty, Jodie Markell, Paul Lynde, David Schwimmer, Anne Dudek, Zach Braff, Zooey Deschanel, Marg Helgenberger, Julia Louis-Dreyfus, Jerry Orbach, Jennifer Jones, Megan Mullally, John Cameron Mitchell, Dermot Mulroney, Charlton Heston, Richard Kind, Ana Gasteyer, Brad Hall, Shelley Long, William Daniels, Cloris Leachman, Bonnie Bartlett, Paula Prentiss, Richard Benjamin, Laura Innes, Charles Busch, Stephanie March, Tony Roberts, Jeri Ryan, Kimberly Williams-Paisley, McLean Stevenson, Tony Randall, Charlotte Rae, Paul Lynde, Patricia Neal, Nancy Dussault, Robert Reed, Mara Brock Akil, Greg Berlanti, Bill Nuss, Dusty Kay, Dan Shor, Seth Meyers, Frank DeCaro, Zach Gilford, Nicole Sullivan, Stephen Colbert, Sandra Seacat and Garry Marshall. Directors who were graduated from Northwestern include Gerald Freedman, Stuart Hagmann, Marshall W. Mason, and Mary Zimmerman. Lee Phillip Bell hosted a talk show in Chicago from 1952 to 1986 and co-created the Daytime Emmy Award-winning soap operas The Young and the Restless in 1973 and The Bold and the Beautiful in 1987. Alumni such as Sheldon Harnick, Stephanie D'Abruzzo, Heather Headley, Kristen Schaal, Lily Rabe, and Walter Kerr have distinguished themselves on Broadway, as has designer Bob Mackie. Amsterdam-based comedy theater Boom Chicago was founded by Northwestern alumni, and the school has become a training ground for future The Second City, I.O., ComedySportz, Mad TV and Saturday Night Live talent. Tam Spiva wrote scripts for The Brady Bunch and Gentle Ben. In New York, Los Angeles, and Chicago, the number of Northwestern alumni involved in theater, film, and television is so large that a perception has formed that there's such a thing as a ""Northwestern mafia.""",8567,1578,Northwestern alumni
636,57265269708984140094c253,Have quails ever been used for entertainment purposes ?,"The quail is a small to medium-sized, cryptically coloured bird. In its natural environment, it is found in bushy places, in rough grassland, among agricultural crops, and in other places with dense cover. It feeds on seeds, insects, and other small invertebrates. Being a largely ground-dwelling, gregarious bird, domestication of the quail was not difficult, although many of its wild instincts are retained in captivity. It was known to the Egyptians long before the arrival of chickens and was depicted in hieroglyphs from 2575 BC. It migrated across Egypt in vast flocks and the birds could sometimes be picked up off the ground by hand. These were the common quail (Coturnix coturnix), but modern domesticated flocks are mostly of Japanese quail (Coturnix japonica) which was probably domesticated as early as the 11th century AD in Japan. They were originally kept as songbirds, and they are thought to have been regularly used in song contests.",8675,846,"They were originally kept as songbirds, and they are thought to have been regularly used in song contests."
637,57265aba5951b619008f7075,"What's the Dutch word for ""money""?","The different dialects show many sound shifts in different vowels (even shifting between diphthongs and monophthongs), and in some cases consonants also shift pronunciation. For example, an oddity of West Flemings (and to a lesser extent, East Flemings) is that, the voiced velar fricative (written as ""g"" in Dutch) shifts to a voiced glottal fricative (written as ""h"" in Dutch), while the letter ""h"" in West Flemish becomes mute (just like in French). As a result, when West Flemish try to talk Standard Dutch, they're often unable to pronounce the g-sound, and pronounce it similar to the h-sound. This leaves f.e. no difference between ""held"" (hero) and ""geld"" (money). Or in some cases, they are aware of the problem, and hyper-correct the ""h"" into a voiced velar fricative or g-sound, again leaving no difference.",8745,658,geld
638,5725c35889a1e219009abe12,Which property tycoon inherited the property in the late 17th century?,"Various owners leased it from royal landlords and the freehold was the subject of frenzied speculation during the 17th century. By then, the old village of Eye Cross had long since fallen into decay, and the area was mostly wasteland. Needing money, James I sold off part of the Crown freehold but retained part of the site on which he established a 4-acre (16,000 m2) mulberry garden for the production of silk. (This is at the northwest corner of today's palace.) Clement Walker in Anarchia Anglicana (1649) refers to ""new-erected sodoms and spintries at the Mulberry Garden at S. James's""; this suggests it may have been a place of debauchery. Eventually, in the late 17th century, the freehold was inherited from the property tycoon Sir Hugh Audley by the great heiress Mary Davies.",8780,737,Sir Hugh Audley
639,5725ee0a38643c19005acea9,At what temperature does a thermal radiator most efficiently produce light?,"The spectrum emitted by a blackbody radiator at temperatures of incandescent bulbs does not match the sensitivity characteristics of the human eye; the light emitted does not appear white, and most is not in the range of wavelengths at which the eye is most sensitive. Tungsten filaments radiate mostly infrared radiation at temperatures where they remain solid – below 3,695 K (3,422 °C; 6,191 °F). Donald L. Klipstein explains it this way: ""An ideal thermal radiator produces visible light most efficiently at temperatures around 6,300 °C (6,600 K; 11,400 °F). Even at this high temperature, a lot of the radiation is either infrared or ultraviolet, and the theoretical luminous efficacy (LER) is 95 lumens per watt."" No known material can be used as a filament at this ideal temperature, which is hotter than the sun's surface. An upper limit for incandescent lamp luminous efficacy (LER) is around 52 lumens per watt, the theoretical value emitted by tungsten at its melting point.",8815,532,"6,300 °C"
640,57260ae238643c19005acf78,What appliance requires more energy due to the use of incandescent lighting?,"The initial cost of an incandescent bulb is small compared to the cost of the energy it uses over its lifetime. Incandescent bulbs have a shorter life than most other lighting, an important factor if replacement is inconvenient or expensive. Some types of lamp, including incandescent and fluorescent, emit less light as they age; this may be an inconvenience, or may reduce effective lifetime due to lamp replacement before total failure. A comparison of incandescent lamp operating cost with other light sources must include illumination requirements, cost of the lamp and labor cost to replace lamps (taking into account effective lamp lifetime), cost of electricity used, effect of lamp operation on heating and air conditioning systems. When used for lighting in houses and commercial buildings, the energy lost to heat can significantly increase the energy required by a building's air conditioning system. During the heating season heat produced by the bulbs is not wasted, although in most cases it is more cost effective to obtain heat from the heating system. Regardless, over the course of a year a more efficient lighting system saves energy in nearly all climates.",8818,875,a building's air conditioning system
641,57264d1a5951b619008f6f5d,"When did the ""Centennial Light"" begin burning?","The relationships above are valid for only a few percent change of voltage around rated conditions, but they do indicate that a lamp operated at much lower than rated voltage could last for hundreds of times longer than at rated conditions, albeit with greatly reduced light output. The ""Centennial Light"" is a light bulb that is accepted by the Guinness Book of World Records as having been burning almost continuously at a fire station in Livermore, California, since 1901. However, the bulb emits the equivalent light of a four watt bulb. A similar story can be told of a 40-watt bulb in Texas that has been illuminated since 21 September 1908. It once resided in an opera house where notable celebrities stopped to take in its glow, and was moved to an area museum in 1977.",8843,470,1901
642,57266235708984140094c45f,What year did Hack Wilson have one of the most impressive seasons in MLB history?,"Near the end of the first decade of the double-Bills' guidance, the Cubs won the NL pennant in 1929 and then achieved the unusual feat of winning a pennant every three years, following up the 1929 flag with league titles in 1932, 1935, and 1938. Unfortunately, their success did not extend to the Fall Classic, as they fell to their AL rivals each time. The '32 series against the Yankees featured Babe Ruth's ""called shot"" at Wrigley Field in Game 3. There were some historic moments for the Cubs as well; In 1930, Hack Wilson, one of the top home run hitters in the game, had one of the most impressive seasons in MLB history, hitting 56 home runs and establishing the current runs-batted-in record of 191. That 1930 club, which boasted six eventual Hall of Famers (Wilson, Gabby Hartnett, Rogers Hornsby, George ""High Pockets"" Kelly, Kiki Cuyler and manager Joe McCarthy) established the current team batting average record of .309. In 1935 the Cubs claimed the pennant in thrilling fashion, winning a record 21 games in a row in September. The '38 club saw Dizzy Dean lead the team's pitching staff and provided a historic moment when they won a crucial late-season game at Wrigley Field over the Pittsburgh Pirates with a walk-off home run by Gabby Hartnett, which became known in baseball lore as ""The Homer in the Gloamin'"".",8875,510,1930
643,5726162238643c19005acfcf,Who was the first person to bring all of Greece together?,"Greece has one of the longest histories of any country, and is considered the cradle of Western civilization, and as such, is the birthplace of democracy, Western philosophy, the Olympic Games, Western literature, historiography, political science, major scientific and mathematical principles, and Western drama, including both tragedy and comedy. Greece was first unified under Philip of Macedon in the fourth century BC. His son Alexander the Great rapidly conquered much of the ancient world, spreading Greek culture and science from the eastern Mediterranean to the Indus River. Annexed by Rome in the second century BC, Greece became an integral part of the Roman Empire and its successor, the Byzantine Empire. The first century AD saw the establishment of the Greek Orthodox Church, which shaped the modern Greek identity and transmitted Greek traditions to the wider Orthodox World. Falling under Ottoman dominion in the mid-15th century, the modern nation state of Greece emerged in 1830 following the war of independence. Greece's rich historical legacy is reflected in large part by its 17 UNESCO World Heritage Sites, among the most in Europe and the world.",9094,380,Philip of Macedon
644,572629d9ec44d21400f3db2a,Name the wars that was caused by the intense competition between the EIC and Dutch East India Company,"In 1634, the Mughal emperor extended his hospitality to the English traders to the region of Bengal, and in 1717 completely waived customs duties for the trade. The company's mainstay businesses were by then cotton, silk, indigo dye, saltpetre, and tea. The Dutch were aggressive competitors and had meanwhile expanded their monopoly of the spice trade in the Malaccan straits by ousting the Portuguese in 1640–41. With reduced Portuguese and Spanish influence in the region, the EIC and Dutch East India Company (VOC) entered a period of intense competition, resulting in the Anglo-Dutch Wars of the 17th and 18th centuries.",9216,577,Anglo-Dutch Wars of the 17th and 18th centuries
645,57262b91271a42140099d6dd,How much treasure was taken by pirates?,"In September 1695, Captain Henry Every, an English pirate on board the Fancy, reached the Straits of Bab-el-Mandeb, where he teamed up with five other pirate captains to make an attack on the Indian fleet making the annual voyage to Mocha. The Mughal convoy included the treasure-laden Ganj-i-Sawai, reported to be the greatest in the Mughal fleet and the largest ship operational in the Indian Ocean, and its escort, the Fateh Muhammed. They were spotted passing the straits en route to Surat. The pirates gave chase and caught up with Fateh Muhammed some days later, and meeting little resistance, took some £50,000 to £60,000 worth of treasure.",9217,610,"£50,000 to £60,000"
646,57267423f1498d1400e8e01c,EIC was leased back the land they held in British India by what part of the British goverment?,"Despite stiff resistance from the East India lobby in parliament and from the Company's shareholders, the Act passed. It introduced substantial governmental control and allowed British India to be formally under the control of the Crown, but leased back to the Company at £40,000 for two years. Under the Act's most important provision, a governing Council composed of five members was created in Calcutta. The three members nominated by Parliament and representing the Government's interest could, and invariably would, outvote the two Company members. The Council was headed by Warren Hastings, the incumbent Governor, who became the first Governor-General of Bengal, with an ill-defined authority over the Bombay and Madras Presidencies. His nomination, made by the Court of Directors, would in future be subject to the approval of a Council of Four appointed by the Crown. Initially, the Council consisted of Lt. General Sir John Clavering, The Honourable Sir George Monson, Sir Richard Barwell, and Sir Philip Francis.",9230,438,Parliament
647,57268361708984140094c893,What does DEUS INDICAT mean?,"""Azure, three ships with three masts, rigged and under full sail, the sails, pennants and ensigns Argent, each charged with a cross Gules; on a chief of the second a pale quarterly Azure and Gules, on the 1st and 4th a fleur-de-lis or, on the 2nd and 3rd a leopard or, between two roses Gules seeded Or barbed Vert."" The shield had as a crest: ""A sphere without a frame, bounded with the Zodiac in bend Or, between two pennants flottant Argent, each charged with a cross Gules, over the sphere the words DEUS INDICAT"" (Latin: God Indicates). The supporters were two sea lions (lions with fishes' tails) and the motto was DEO DUCENTE NIL NOCET (Latin: Where God Leads, Nothing Hurts).",9238,526,God Indicates
648,572652fddd62a815002e8188,"In the 15th century, the ruler of which port embraced Islam?","There are several theories to the Islamisation process in Southeast Asia. Another theory is trade. The expansion of trade among West Asia, India and Southeast Asia helped the spread of the religion as Muslim traders from Southern Yemen (Hadramout) brought Islam to the region with their large volume of trade. Many settled in Indonesia, Singapore, and Malaysia. This is evident in the Arab-Indonesian, Arab-Singaporean, and Arab-Malay populations who were at one time very prominent in each of their countries. The second theory is the role of missionaries or Sufis.[citation needed] The Sufi missionaries played a significant role in spreading the faith by introducing Islamic ideas to the region. Finally, the ruling classes embraced Islam and that further aided the permeation of the religion throughout the region. The ruler of the region's most important port, Malacca Sultanate, embraced Islam in the 15th century, heralding a period of accelerated conversion of Islam throughout the region as Islam provided a positive force among the ruling and trading classes.",9249,866,Malacca Sultanate
649,57267b4c5951b619008f7429,Which is Asia's largest christian nation?,"Religions and peoples are diverse in Southeast Asia and not one country is homogeneous. In the world's most populous Muslim nation, Indonesia, Hinduism is dominant on islands such as Bali. Christianity also predominates in the rest of the part of the Philippines, New Guinea and Timor. Pockets of Hindu population can also be found around Southeast Asia in Singapore, Malaysia etc. Garuda (Sanskrit: Garuḍa), the phoenix who is the mount (vahanam) of Vishnu, is a national symbol in both Thailand and Indonesia; in the Philippines, gold images of Garuda have been found on Palawan; gold images of other Hindu gods and goddesses have also been found on Mindanao. Balinese Hinduism is somewhat different from Hinduism practised elsewhere, as Animism and local culture is incorporated into it. Christians can also be found throughout Southeast Asia; they are in the majority in East Timor and the Philippines, Asia's largest Christian nation. In addition, there are also older tribal religious practices in remote areas of Sarawak in East Malaysia,Highland Philippines and Papua in eastern Indonesia. In Burma, Sakka (Indra) is revered as a nat. In Vietnam, Mahayana Buddhism is practised, which is influenced by native animism but with strong emphasis on Ancestor Worship.",9263,894,Philippines
